,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),System Load (kW),Current (A),Dust and Dirt Accumulation (g/m²),Battery Low Flag,Customer Profile,Solar Irradiance (W/m²)
10288,30.85928516,297.4334584,0.32457591,0.318137484,,1.475345047,1.971,False,,991.4448614
10289,33.85209836,294.2355841,0.436738046,0.282511868,,1.985172935,1.972,True,,980.7852804
10291,31.90993291,284.0790388,0.584541152,0.279840777,,2.657005234,1.974,True,,946.9301295
10293,29.38307601,269.0618225,0.436850969,0.307184455,,1.985686221,1.976,False,,896.8727415
10294,30.14244555,259.8076211,0.227318386,0.315306764,,1.033265393,1.977,False,,866.0254038
10295,33.26538761,249.4408837,0.510261354,0.250101646,,2.319369792,1.978,True,,831.4696123
10297,29.72373713,225.5519422,0.355894047,0.277017621,,1.617700216,1.98,True,,751.8398075
10299,32.2304695,197.8037445,0.489092425,0.257228459,,2.223147387,1.982,True,,659.3458151
10301,30.01790094,166.6710699,0.297745042,0.270117073,,1.353386552,1.984,True,,555.570233
10303,29.97824967,132.6866071,0.401901595,0.240313326,,1.82682543,1.986,True,,442.2886902
10307,32.74909282,58.5270966,0.371808888,0.234213524,,1.690040399,1.99,True,,195.090322
10364,32.89909906,114.8050297,0.285146946,0.279168606,,1.29612248,2.047,True,,382.6834324
10366,32.70162955,150.0,0.249242572,0.287529615,,1.132920782,2.049,True,,500.0
10368,33.83357591,182.6284287,0.449506256,0.262477925,,2.043210256,2.051,True,,608.761429
10370,30.62607373,212.1320344,0.559467567,0.225094978,,2.543034397,2.053,True,,707.1067812
10373,32.37569034,249.4408837,0.232653366,0.345181344,,1.057515298,2.056,False,,831.4696123
10374,33.25231623,259.8076211,0.594530414,0.261500646,,2.702410973,2.057,True,,866.0254038
10376,31.03381726,277.1638598,0.588603934,0.250906083,,2.675472427,2.059,True,,923.8795325
10378,31.76462761,289.7777479,0.41744398,0.290009284,,1.897472638,2.061,True,,965.9258263
10380,31.19340239,297.4334584,0.524385198,0.306830245,,2.383569083,2.063,False,,991.4448614
10381,31.35285586,299.357677,0.331519062,0.298789899,,1.506904825,2.064,True,,997.8589232
10383,29.21289395,299.357677,0.297062257,0.374363754,,1.350282987,2.066,False,,997.8589232
10384,29.9403948,297.4334584,0.250759139,0.386032334,,1.13981427,2.067,False,,991.4448614
10385,31.98357555,294.2355841,0.269255532,0.392277347,,1.223888782,2.068,False,,980.7852804
10386,30.06274263,289.7777479,0.496413922,0.340618304,,2.256426917,2.069,False,,965.9258263
10387,34.74291104,284.0790388,0.401114983,0.311359317,,1.823249924,2.07,False,,946.9301295
10388,29.93570852,277.1638598,0.394352743,0.282062097,,1.792512468,2.071,True,,923.8795325
10390,34.89920157,259.8076211,0.549420917,0.276924228,,2.497367806,2.073,True,,866.0254038
10392,31.58459536,238.0060021,0.428831489,0.291578077,,1.949234041,2.075,True,,793.3533403
10394,34.14518703,212.1320344,0.33808501,0.316477819,,1.536750047,2.077,False,,707.1067812
10395,34.06975792,197.8037445,0.256786521,0.301732125,,1.167211457,2.078,False,,659.3458151
10396,34.92283855,182.6284287,0.364798382,0.256189636,,1.658174465,2.079,True,,608.761429
10399,32.05531702,132.6866071,0.264687658,0.302357141,,1.203125718,2.082,False,,442.2886902
10400,32.99162187,114.8050297,0.563827997,0.2,,2.562854532,2.083,True,,382.6834324
10458,29.05655466,77.64571353,0.436362309,0.212493186,,1.983465042,2.141,True,,258.8190451
10463,29.49041449,166.6710699,0.289519789,0.305261875,,1.315999041,2.146,False,,555.570233
10464,30.04410974,182.6284287,0.524220526,0.219863851,,2.382820571,2.147,True,,608.761429
10467,30.3393042,225.5519422,0.279267361,0.308918941,,1.269397094,2.15,False,,751.8398075
10468,29.79418847,238.0060021,0.312915684,0.29019152,,1.42234402,2.151,True,,793.3533403
10470,33.03310645,259.8076211,0.202284714,0.366932468,,0.919475974,2.153,False,,866.0254038
10471,34.98597725,269.0618225,0.379697028,0.339273667,,1.72589558,2.154,False,,896.8727415
10472,29.52786415,277.1638598,0.438317625,0.298985226,,1.992352839,2.155,True,,923.8795325
10474,32.73468726,289.7777479,0.39067032,0.344781842,,1.775774182,2.157,False,,965.9258263
10475,33.03838454,294.2355841,0.291513665,0.345462322,,1.325062116,2.158,False,,980.7852804
10476,30.65755147,297.4334584,0.549366136,0.282479153,,2.497118799,2.159,True,,991.4448614
10478,31.99642867,300.0,0.495824153,0.308362534,,2.253746151,2.161,False,,1000.0
10479,32.12983153,299.357677,0.336570573,0.29905931,,1.529866242,2.162,True,,997.8589232
10481,30.6392419,294.2355841,0.415439306,0.343116744,,1.888360482,2.164,False,,980.7852804
10482,32.25124339,289.7777479,0.52368615,0.284639643,,2.380391591,2.165,True,,965.9258263
10484,31.8122679,277.1638598,0.443635288,0.314041546,,2.016524038,2.167,False,,923.8795325
10485,33.8687066,269.0618225,0.267247778,0.314495057,,1.214762627,2.168,False,,896.8727415
10486,31.66322052,259.8076211,0.337437144,0.295087676,,1.5338052,2.169,True,,866.0254038
10488,29.05242697,238.0060021,0.374477782,0.323329952,,1.702171734,2.171,False,,793.3533403
10489,34.14507028,225.5519422,0.288052092,0.307704915,,1.30932769,2.172,False,,751.8398075
10490,31.7421331,212.1320344,0.597369082,0.211395653,,2.71531401,2.173,True,,707.1067812
10493,31.33030319,166.6710699,0.519705686,0.218245042,,2.362298571,2.176,True,,555.570233
10497,32.3274218,96.43183959,0.256124008,0.277694909,,1.164200037,2.18,True,,321.4394653
10500,29.81289087,39.15785767,0.358668346,0.23186049,,1.630310665,2.183,True,,130.5261922
10556,32.67087148,114.8050297,0.471919803,0.220332892,,2.145090014,2.239,True,,382.6834324
10560,31.92773896,182.6284287,0.383094807,0.282555717,,1.74134003,2.243,True,,608.761429
10562,33.34625487,212.1320344,0.403824294,0.284083589,,1.835564973,2.245,True,,707.1067812
10564,32.41303631,238.0060021,0.505378106,0.273628548,,2.297173209,2.247,True,,793.3533403
10566,29.6088505,259.8076211,0.347667675,0.314023756,,1.580307614,2.249,False,,866.0254038
10567,33.36539527,269.0618225,0.320178789,0.301244514,,1.455358132,2.25,False,,896.8727415
10568,33.79289239,277.1638598,0.45411272,0.257007299,,2.064148725,2.251,True,,923.8795325
10570,31.59478908,289.7777479,0.441001425,0.290221139,,2.00455193,2.253,True,,965.9258263
10572,30.82476365,297.4334584,0.23822996,0.37858091,,1.082863453,2.255,False,,991.4448614
10573,34.4420053,299.357677,0.32638493,0.371824097,,1.483567862,2.256,False,,997.8589232
10574,32.84357701,300.0,0.327601553,0.364923709,,1.489097967,2.257,False,,1000.0
10575,32.14710999,299.357677,0.220658775,0.384598434,,1.002994433,2.258,False,,997.8589232
10576,30.54733257,297.4334584,0.31379914,0.380507014,,1.426359726,2.259,False,,991.4448614
10577,32.42928309,294.2355841,0.24331517,0.393237117,,1.105978044,2.26,False,,980.7852804
10578,33.01317412,289.7777479,0.485436706,0.344322378,,2.206530483,2.261,False,,965.9258263
10579,31.92677753,284.0790388,0.500232876,0.290283919,,2.273785799,2.262,True,,946.9301295
10581,30.89380789,269.0618225,0.552951036,0.28860258,,2.513413801,2.264,True,,896.8727415
10583,34.54473598,249.4408837,0.34873322,0.328731401,,1.585151,2.266,False,,831.4696123
10584,32.36210128,238.0060021,0.447354951,0.276394164,,2.033431597,2.267,True,,793.3533403
10586,32.20649446,212.1320344,0.331168734,0.303022975,,1.505312425,2.269,False,,707.1067812
10587,34.95626919,197.8037445,0.557438387,0.213114314,,2.533810849,2.27,True,,659.3458151
10590,34.49129912,150.0,0.32572726,0.256507374,,1.480578455,2.273,True,,500.0
10593,31.93528277,96.43183959,0.520978487,0.212243621,,2.368084033,2.276,True,,321.4394653
10651,34.72106482,96.43183959,0.206492249,0.282204322,,0.938601132,2.334,True,,321.4394653
10653,32.80238941,132.6866071,0.345909357,0.257599892,,1.572315261,2.336,True,,442.2886902
10656,30.84762597,182.6284287,0.535572222,0.248531711,,2.434419189,2.339,True,,608.761429
10659,33.52855756,225.5519422,0.335850734,0.323440958,,1.526594245,2.342,False,,751.8398075
10660,31.00845461,238.0060021,0.424955149,0.276703671,,1.931614314,2.343,True,,793.3533403
10662,30.60153051,259.8076211,0.377808545,0.309563661,,1.717311567,2.345,False,,866.0254038
10663,33.5315225,269.0618225,0.203145169,0.326042825,,0.923387132,2.346,False,,896.8727415
10664,34.44756677,277.1638598,0.297706417,0.320907185,,1.353210987,2.347,False,,923.8795325
10665,34.53884451,284.0790388,0.222210901,0.33637422,,1.01004955,2.348,False,,946.9301295
10666,31.42824101,289.7777479,0.204854738,0.357604972,,0.931157901,2.349,False,,965.9258263
10667,31.79566042,294.2355841,0.265523808,0.364782916,,1.206926398,2.35,False,,980.7852804
10668,31.89760545,297.4334584,0.229676499,0.381722156,,1.043984088,2.351,False,,991.4448614
10669,32.39787163,299.357677,0.54757963,0.319666668,,2.488998318,2.352,False,,997.8589232
10670,33.3280864,300.0,0.503253284,0.268853347,,2.287514925,2.353,True,,1000.0
10672,30.58875142,297.4334584,0.413053947,0.314787644,,1.877517941,2.355,False,,991.4448614
10673,29.32486846,294.2355841,0.343693651,0.302423127,,1.562243868,2.356,False,,980.7852804
10674,33.68840865,289.7777479,0.500346112,0.249781036,,2.274300508,2.357,True,,965.9258263
10676,32.2969935,277.1638598,0.231637927,0.332182279,,1.05289967,2.359,False,,923.8795325
10677,33.58372214,269.0618225,0.269866978,0.33198099,,1.226668082,2.36,False,,896.8727415
10678,30.57616326,259.8076211,0.322845051,0.316221633,,1.467477503,2.361,False,,866.0254038
10679,32.4187782,249.4408837,0.345014406,0.292328252,,1.568247301,2.362,True,,831.4696123
10681,30.50991147,225.5519422,0.388032688,0.311209566,,1.763784947,2.364,False,,751.8398075
10682,34.60641619,212.1320344,0.378305615,0.269666171,,1.719570979,2.365,True,,707.1067812
10684,29.32746824,182.6284287,0.246471988,0.303156217,,1.120327219,2.367,False,,608.761429
10685,33.80104226,166.6710699,0.379634617,0.24991533,,1.725611897,2.368,True,,555.570233
10688,33.98872943,114.8050297,0.356950518,0.26005061,,1.622502352,2.371,True,,382.6834324
10691,34.79699811,58.5270966,0.595162381,0.2,,2.705283549,2.374,True,,195.090322
10749,33.09439975,132.6866071,0.399224578,0.249607325,,1.814657171,2.432,True,,442.2886902
10752,29.66429258,182.6284287,0.24275024,0.31374464,,1.103410184,2.435,False,,608.761429
10753,31.43758034,197.8037445,0.361492438,0.272822467,,1.643147445,2.436,True,,659.3458151
10755,34.74881806,225.5519422,0.21203574,0.329234526,,0.963798817,2.438,False,,751.8398075
10756,31.38041565,238.0060021,0.33918318,0.303940231,,1.541741726,2.439,False,,793.3533403
10757,30.32609844,249.4408837,0.590609648,0.21864804,,2.684589309,2.44,True,,831.4696123
10760,29.12112456,277.1638598,0.471073052,0.302388103,,2.141241145,2.443,False,,923.8795325
10761,29.88856843,284.0790388,0.246722565,0.311727222,,1.121466205,2.444,False,,946.9301295
10762,30.01003009,289.7777479,0.379541639,0.289286249,,1.725189268,2.445,True,,965.9258263
10764,29.0764048,297.4334584,0.328647126,0.355041728,,1.493850574,2.447,False,,991.4448614
10765,30.04933814,299.357677,0.378612145,0.335228111,,1.720964297,2.448,False,,997.8589232
10766,33.85032265,300.0,0.465317673,0.293898693,,2.115080333,2.449,True,,1000.0
10768,29.01174767,297.4334584,0.571451315,0.300233648,,2.597505977,2.451,False,,991.4448614
10769,31.60585021,294.2355841,0.425190724,0.267494863,,1.932685111,2.452,True,,980.7852804
10771,31.70223727,284.0790388,0.353019858,0.322704095,,1.604635718,2.454,False,,946.9301295
10772,32.75431329,277.1638598,0.532335177,0.258911265,,2.419705348,2.455,True,,923.8795325
10774,31.79927156,259.8076211,0.521272473,0.260810508,,2.369420331,2.457,True,,866.0254038
10776,34.95718334,238.0060021,0.413979571,0.279177337,,1.881725321,2.459,True,,793.3533403
10778,30.14555964,212.1320344,0.32617335,0.307054994,,1.482606137,2.461,False,,707.1067812
10779,30.83688666,197.8037445,0.264536689,0.290371757,,1.202439498,2.462,True,,659.3458151
10781,29.08029221,166.6710699,0.486695836,0.256022673,,2.212253798,2.464,True,,555.570233
10784,30.02595361,114.8050297,0.238614435,0.295741974,,1.084611067,2.467,True,,382.6834324
10786,32.431428,77.64571353,0.237637962,0.279851871,,1.080172555,2.469,True,,258.8190451
10789,31.28343537,19.62093877,0.247915821,0.247199389,,1.126890097,2.472,True,,65.40312923
10844,31.53854513,114.8050297,0.464113625,0.232718102,,2.109607385,2.527,True,,382.6834324
10847,31.40475333,166.6710699,0.534210043,0.211505011,,2.428227468,2.53,True,,555.570233
10850,30.04855232,212.1320344,0.262179843,0.294101102,,1.19172656,2.533,True,,707.1067812
10852,31.54133511,238.0060021,0.513139427,0.281705731,,2.332451941,2.535,True,,793.3533403
10854,33.09051689,259.8076211,0.408031977,0.307009863,,1.854690805,2.537,False,,866.0254038
10855,31.56288975,269.0618225,0.482647937,0.253613334,,2.19385426,2.538,True,,896.8727415
10857,33.44224461,284.0790388,0.373547779,0.300537114,,1.697944449,2.54,False,,946.9301295
10858,33.51611191,289.7777479,0.548153354,0.235943213,,2.491606156,2.541,True,,965.9258263
10860,29.64939027,297.4334584,0.480480368,0.263740381,,2.184001671,2.543,True,,991.4448614
10862,33.55170797,300.0,0.548163175,0.276539007,,2.491650793,2.545,True,,1000.0
10864,30.61063565,297.4334584,0.25687674,0.361517606,,1.167621547,2.547,False,,991.4448614
10865,33.65605047,294.2355841,0.204720282,0.383896431,,0.930546734,2.548,False,,980.7852804
10866,32.64501273,289.7777479,0.519311846,0.326512907,,2.36050839,2.549,False,,965.9258263
10867,33.56771494,284.0790388,0.240570341,0.337390081,,1.093501552,2.55,False,,946.9301295
10868,34.81591477,277.1638598,0.421463749,0.301315109,,1.915744316,2.551,False,,923.8795325
10869,33.1473958,269.0618225,0.481845266,0.248119248,,2.190205755,2.552,True,,896.8727415
10871,31.22050364,249.4408837,0.224901354,0.319206036,,1.022278881,2.554,False,,831.4696123
10872,32.38693682,238.0060021,0.279167005,0.308915785,,1.268940932,2.555,False,,793.3533403
10873,31.73790034,225.5519422,0.54224282,0.229743065,,2.464740091,2.556,True,,751.8398075
10876,30.95001223,182.6284287,0.212616911,0.324729889,,0.966440507,2.559,False,,608.761429
10877,29.26354178,166.6710699,0.230398672,0.308797989,,1.047266693,2.56,False,,555.570233
10878,32.96179182,150.0,0.444243293,0.235237166,,2.019287696,2.561,True,,500.0
10882,29.29173096,77.64571353,0.430693823,0.232956007,,1.957699196,2.565,True,,258.8190451
10939,34.10516583,96.43183959,0.438195444,0.225579481,,1.991797471,2.622,True,,321.4394653
10943,32.96346204,166.6710699,0.49246944,0.243502798,,2.238497455,2.626,True,,555.570233
10946,33.8411959,212.1320344,0.400865024,0.291427594,,1.822113747,2.629,True,,707.1067812
10948,33.11329472,238.0060021,0.489142348,0.285031493,,2.223374309,2.631,True,,793.3533403
10950,33.75390696,259.8076211,0.361809778,0.321891174,,1.644589901,2.633,False,,866.0254038
10951,31.42853572,269.0618225,0.257530192,0.324774082,,1.17059178,2.634,False,,896.8727415
10952,30.37309667,277.1638598,0.535780114,0.260120019,,2.435364155,2.635,True,,923.8795325
10954,33.89705186,289.7777479,0.288110587,0.331556568,,1.309593579,2.637,False,,965.9258263
10955,30.12969392,294.2355841,0.539225473,0.270309096,,2.451024878,2.638,True,,980.7852804
10957,31.28557328,299.357677,0.482062478,0.29899126,,2.191193081,2.64,True,,997.8589232
10959,32.46357559,299.357677,0.226002343,0.392330094,,1.027283379,2.642,False,,997.8589232
10960,32.6219697,297.4334584,0.422721554,0.36100807,,1.921461611,2.643,False,,991.4448614
10961,34.28420906,294.2355841,0.398453352,0.334953628,,1.811151602,2.644,False,,980.7852804
10962,30.94875618,289.7777479,0.491264578,0.28458192,,2.233020811,2.645,True,,965.9258263
10964,32.64593325,277.1638598,0.341316241,0.339563584,,1.55143746,2.647,False,,923.8795325
10965,32.86748445,269.0618225,0.545212699,0.270525865,,2.478239542,2.648,True,,896.8727415
10967,32.11202832,249.4408837,0.411271455,0.295020128,,1.869415705,2.65,True,,831.4696123
10969,34.42862018,225.5519422,0.522379268,0.280314797,,2.374451218,2.652,True,,751.8398075
10971,34.66351372,197.8037445,0.486567584,0.261156846,,2.211670834,2.654,True,,659.3458151
10973,31.02684978,166.6710699,0.415641286,0.244571399,,1.889278573,2.656,True,,555.570233
10976,32.65908505,114.8050297,0.210274442,0.291375697,,0.95579292,2.659,True,,382.6834324
10978,32.41405667,77.64571353,0.448087766,0.222873144,,2.036762573,2.661,True,,258.8190451
11035,33.5485889,96.43183959,0.551299844,0.2,,2.505908383,2.718,True,,321.4394653
11040,32.84116549,182.6284287,0.393586148,0.288301247,,1.789027947,2.723,True,,608.761429
11042,30.07733985,212.1320344,0.490727383,0.268103346,,2.230579012,2.725,True,,707.1067812
11044,29.52660528,238.0060021,0.27522866,0.315185667,,1.251039362,2.727,False,,793.3533403
11045,32.9561937,249.4408837,0.580046542,0.232534252,,2.636575191,2.728,True,,831.4696123
11048,31.11832091,277.1638598,0.34180328,0.348591758,,1.553651274,2.731,False,,923.8795325
11049,33.01048296,284.0790388,0.46701655,0.30285738,,2.122802502,2.732,False,,946.9301295
11050,32.29554271,289.7777479,0.590615839,0.227647857,,2.684617452,2.733,True,,965.9258263
11052,29.44086432,297.4334584,0.414499355,0.271940279,,1.884087976,2.735,True,,991.4448614
11054,31.36701863,300.0,0.572992601,0.278531548,,2.604511821,2.737,True,,1000.0
11056,29.3969354,297.4334584,0.407212059,0.325926317,,1.850963906,2.739,False,,991.4448614
11057,29.37249808,294.2355841,0.367438385,0.307625617,,1.670174475,2.74,False,,980.7852804
11058,32.22617534,289.7777479,0.45585385,0.266106592,,2.072062955,2.741,True,,965.9258263
11060,34.16028591,277.1638598,0.302862201,0.330701766,,1.376646367,2.743,False,,923.8795325
11061,31.38944838,269.0618225,0.322229756,0.317409783,,1.46468071,2.744,False,,896.8727415
11062,31.71336818,259.8076211,0.314751929,0.303673706,,1.430690586,2.745,False,,866.0254038
11063,34.14672017,249.4408837,0.389952726,0.268545745,,1.772512391,2.746,True,,831.4696123
11065,32.52442818,225.5519422,0.257837657,0.319975817,,1.171989351,2.748,False,,751.8398075
11066,29.40327491,212.1320344,0.343140266,0.287223759,,1.55972848,2.749,True,,707.1067812
11068,31.89189562,182.6284287,0.416508558,0.278204663,,1.893220717,2.751,True,,608.761429
11070,33.70749632,150.0,0.408028428,0.255365324,,1.854674674,2.753,True,,500.0
11073,32.67415854,96.43183959,0.264569554,0.275203804,,1.202588881,2.756,True,,321.4394653
11076,29.78394624,39.15785767,0.360801803,0.22883602,,1.640008198,2.759,True,,130.5261922
11132,31.284179,114.8050297,0.511355944,0.207449388,,2.324345199,2.815,True,,382.6834324
11136,30.65870109,182.6284287,0.539108975,0.230668671,,2.450495342,2.819,True,,608.761429
